symbol,action_day,time,record_id,price,volume,order_kind,function_code,channel,direction,datetime
000004.SZ,20240308,112955240,20228181,14.400000,1200,48,83,20228181,2,20240308112955240
000004.SZ,20240308,112955350,20228323,13.400000,2000,48,83,20228323,2,20240308112955350
000004.SZ,20240308,112955390,20228353,13.380000,1900,48,83,20228353,2,20240308112955390
000004.SZ,20240308,112955590,20228489,13.370000,3000,48,83,20228489,2,20240308112955590
000004.SZ,20240308,112955920,20228757,13.800000,1900,48,83,20228757,2,20240308112955920
000004.SZ,20240308,112955930,20228773,13.380000,200,48,83,20228773,2,20240308112955930
000004.SZ,20240308,112956210,20229057,13.370000,200,48,83,20229057,2,20240308112956210
000004.SZ,20240308,112956410,20229285,13.350000,1000,48,66,20229285,1,20240308112956410
000004.SZ,20240308,112956590,20229472,13.370000,100,48,66,20229472,1,20240308112956590
000004.SZ,20240308,112956660,20229543,13.370000,600,48,66,20229543,1,20240308112956660
000004.SZ,20240308,112956810,20229667,13.380000,200,48,83,20229667,2,20240308112956810
000004.SZ,20240308,112956900,20229730,13.370000,1600,48,83,20229730,2,20240308112956900
000004.SZ,20240308,112957010,20229837,13.370000,500,48,83,20229837,2,20240308112957010
000004.SZ,20240308,112957010,20229840,13.370000,3500,48,83,20229840,2,20240308112957010
000004.SZ,20240308,112957080,20229913,14.420000,100,48,83,20229913,2,20240308112957080
000004.SZ,20240308,112957100,20229943,13.370000,100,48,83,20229943,2,20240308112957100
000004.SZ,20240308,112957110,20229965,13.730000,500,48,83,20229965,2,20240308112957110
000004.SZ,20240308,112957220,20230111,13.390000,400,48,83,20230111,2,20240308112957220
000004.SZ,20240308,112957260,20230180,13.110000,200,48,66,20230180,1,20240308112957260
000004.SZ,20240308,112957410,20230306,13.380000,71900,48,66,20230306,1,20240308112957410
000004.SZ,20240308,112957450,20230349,13.370000,4900,48,66,20230349,1,20240308112957450
000004.SZ,20240308,112957490,20230412,13.400000,1800,48,83,20230412,2,20240308112957490
000004.SZ,20240308,112957580,20230576,13.370000,1400,48,83,20230576,2,20240308112957580
000004.SZ,20240308,112957940,20230963,13.370000,800,48,83,20230963,2,20240308112957940
000004.SZ,20240308,112958010,20231021,13.370000,1000,48,83,20231021,2,20240308112958010
000004.SZ,20240308,112958170,20231197,13.370000,10000,48,83,20231197,2,20240308112958170
000004.SZ,20240308,112958400,20231463,13.310000,600,48,66,20231463,1,20240308112958400
000004.SZ,20240308,112959200,20232362,13.400000,6000,48,66,20232362,1,20240308112959200
000004.SZ,20240308,112959730,20232784,13.350000,14200,48,66,20232784,1,20240308112959730
000004.SZ,20240308,112959790,20232830,13.370000,1200,48,66,20232830,1,20240308112959790
000004.SZ,20240308,112959840,20232857,13.380000,900,48,83,20232857,2,20240308112959840
000004.SZ,20240308,130000000,20233069,13.450000,160000,48,66,20233069,1,20240308130000000
000004.SZ,20240308,130000000,20233341,13.470000,900,48,83,20233341,2,20240308130000000
000004.SZ,20240308,130000000,20233831,13.380000,500,48,83,20233831,2,20240308130000000
000004.SZ,20240308,130000030,20233976,13.580000,4000,48,83,20233976,2,20240308130000030
000004.SZ,20240308,130000040,20234319,13.410000,2700,48,66,20234319,1,20240308130000040
000004.SZ,20240308,130000040,20234330,13.960000,100,48,83,20234330,2,20240308130000040
000004.SZ,20240308,130000040,20235531,14.400000,800,48,83,20235531,2,20240308130000040
000004.SZ,20240308,130000040,20235609,14.420000,500,48,83,20235609,2,20240308130000040
000004.SZ,20240308,130000040,20235612,14.000000,500,48,83,20235612,2,20240308130000040
000004.SZ,20240308,130000040,20235654,13.390000,600,48,66,20235654,1,20240308130000040
000004.SZ,20240308,130000040,20234819,13.550000,100,48,83,20234819,2,20240308130000040
000004.SZ,20240308,130000040,20234915,13.420000,25100,48,66,20234915,1,20240308130000040
000004.SZ,20240308,130000040,20234924,13.100000,5000,48,66,20234924,1,20240308130000040
000004.SZ,20240308,130000040,20235186,13.390000,100,48,66,20235186,1,20240308130000040
000004.SZ,20240308,130000040,20235188,13.380000,4700,48,83,20235188,2,20240308130000040
000004.SZ,20240308,130000050,20239903,13.390000,1000,48,66,20239903,1,20240308130000050
000004.SZ,20240308,130000050,20237854,13.450000,700,48,66,20237854,1,20240308130000050
000004.SZ,20240308,130000050,20238225,13.380000,1000,48,83,20238225,2,20240308130000050
000004.SZ,20240308,130000050,20238373,13.380000,900,48,83,20238373,2,20240308130000050
000004.SZ,20240308,130000050,20240323,13.450000,300,48,83,20240323,2,20240308130000050
000004.SZ,20240308,130000050,20235985,13.430000,5000,48,66,20235985,1,20240308130000050
000004.SZ,20240308,130000050,20238624,13.780000,200,48,83,20238624,2,20240308130000050
000004.SZ,20240308,130000050,20238746,13.390000,200,48,66,20238746,1,20240308130000050
000004.SZ,20240308,130000050,20236577,13.380000,1000,48,83,20236577,2,20240308130000050
000004.SZ,20240308,130000050,20238959,12.000000,1900,48,66,20238959,1,20240308130000050
000004.SZ,20240308,130000050,20239060,13.350000,200,48,83,20239060,2,20240308130000050
000004.SZ,20240308,130000050,20239123,13.810000,200,48,83,20239123,2,20240308130000050
000004.SZ,20240308,130000050,20237283,13.380000,500,48,83,20237283,2,20240308130000050
000004.SZ,20240308,130000050,20236942,13.380000,2200,48,66,20236942,1,20240308130000050
000004.SZ,20240308,130000050,20237029,13.380000,100,48,83,20237029,2,20240308130000050
000004.SZ,20240308,130000050,20239501,13.390000,300,48,83,20239501,2,20240308130000050
000004.SZ,20240308,130000050,20239527,13.500000,200,48,83,20239527,2,20240308130000050
000004.SZ,20240308,130000050,20239532,14.410000,300,48,83,20239532,2,20240308130000050
000004.SZ,20240308,130000050,20237522,13.380000,2000,48,83,20237522,2,20240308130000050
000004.SZ,20240308,130000050,20237576,14.420000,3200,48,83,20237576,2,20240308130000050
000004.SZ,20240308,130000050,20239660,12.800000,8000,48,66,20239660,1,20240308130000050
000004.SZ,20240308,130000060,20240548,13.450000,100,48,83,20240548,2,20240308130000060
000004.SZ,20240308,130000060,20240562,13.680000,500,48,83,20240562,2,20240308130000060
000004.SZ,20240308,130000060,20240635,13.320000,400,48,83,20240635,2,20240308130000060
000004.SZ,20240308,130000060,20240965,13.400000,1000,48,83,20240965,2,20240308130000060
000004.SZ,20240308,130000060,20241777,13.450000,45700,48,66,20241777,1,20240308130000060
000004.SZ,20240308,130000060,20241432,13.620000,1000,48,83,20241432,2,20240308130000060
000004.SZ,20240308,130000060,20241972,14.420000,300,48,83,20241972,2,20240308130000060
000004.SZ,20240308,130000060,20242036,14.040000,200,48,83,20242036,2,20240308130000060
000004.SZ,20240308,130000060,20242037,14.420000,300,48,83,20242037,2,20240308130000060
000004.SZ,20240308,130000060,20242098,13.480000,100,48,83,20242098,2,20240308130000060
000004.SZ,20240308,130000060,20242166,13.360000,2000,48,83,20242166,2,20240308130000060
000004.SZ,20240308,130000060,20242548,13.380000,900,48,83,20242548,2,20240308130000060
000004.SZ,20240308,130000060,20244462,13.390000,1000,48,66,20244462,1,20240308130000060
000004.SZ,20240308,130000060,20242603,13.500000,5000,48,83,20242603,2,20240308130000060
000004.SZ,20240308,130000060,20242606,13.000000,100,48,66,20242606,1,20240308130000060
000004.SZ,20240308,130000060,20242622,13.390000,100,48,66,20242622,1,20240308130000060
000004.SZ,20240308,130000060,20242819,13.490000,500,48,83,20242819,2,20240308130000060
000004.SZ,20240308,130000060,20242884,13.500000,100000,48,66,20242884,1,20240308130000060
000004.SZ,20240308,130000060,20243314,13.600000,1000,48,83,20243314,2,20240308130000060
000004.SZ,20240308,130000060,20243370,13.350000,2000,48,83,20243370,2,20240308130000060
000004.SZ,20240308,130000060,20243501,13.330000,500,48,83,20243501,2,20240308130000060
000004.SZ,20240308,130000060,20243644,13.500000,9000,48,83,20243644,2,20240308130000060
000004.SZ,20240308,130000060,20243654,14.110000,700,48,83,20243654,2,20240308130000060
000004.SZ,20240308,130000060,20243776,13.380000,200,48,66,20243776,1,20240308130000060
000004.SZ,20240308,130000070,20245735,13.390000,1500,48,83,20245735,2,20240308130000070
000004.SZ,20240308,130000070,20245820,13.370000,200,48,66,20245820,1,20240308130000070
000004.SZ,20240308,130000070,20245947,13.380000,500,48,83,20245947,2,20240308130000070
000004.SZ,20240308,130000070,20245983,13.350000,800,48,83,20245983,2,20240308130000070
000004.SZ,20240308,130000070,20246073,13.390000,100,48,66,20246073,1,20240308130000070
000004.SZ,20240308,130000070,20246243,13.380000,100,48,83,20246243,2,20240308130000070
000004.SZ,20240308,130000070,20246384,13.390000,100,48,66,20246384,1,20240308130000070
000004.SZ,20240308,130000070,20246428,13.350000,200,48,83,20246428,2,20240308130000070
000004.SZ,20240308,130000070,20246526,13.440000,1300,48,83,20246526,2,20240308130000070
000004.SZ,20240308,130000070,20246662,13.350000,400,48,83,20246662,2,20240308130000070
000004.SZ,20240308,130000070,20244953,13.500000,1500,48,83,20244953,2,20240308130000070
000004.SZ,20240308,130000070,20245108,13.390000,500,48,66,20245108,1,20240308130000070
000004.SZ,20240308,130000070,20246750,13.370000,1500,48,66,20246750,1,20240308130000070
000004.SZ,20240308,130000070,20247037,13.350000,200,48,83,20247037,2,20240308130000070
000004.SZ,20240308,130000070,20245286,13.380000,300,48,83,20245286,2,20240308130000070
000004.SZ,20240308,130000070,20247103,13.400000,1300,48,66,20247103,1,20240308130000070
000004.SZ,20240308,130000070,20247174,13.350000,100,48,83,20247174,2,20240308130000070
000004.SZ,20240308,130000070,20247181,13.450000,200,48,83,20247181,2,20240308130000070
000004.SZ,20240308,130000080,20247569,13.390000,300,48,66,20247569,1,20240308130000080
000004.SZ,20240308,130000080,20247947,13.220000,600,48,66,20247947,1,20240308130000080
000004.SZ,20240308,130000080,20247973,13.450000,500,48,83,20247973,2,20240308130000080
000004.SZ,20240308,130000080,20248197,14.420000,200,48,83,20248197,2,20240308130000080
000004.SZ,20240308,130000080,20248572,13.380000,500,48,83,20248572,2,20240308130000080
000004.SZ,20240308,130000080,20248898,13.530000,3000,48,83,20248898,2,20240308130000080
000004.SZ,20240308,130000080,20249059,13.130000,1100,48,66,20249059,1,20240308130000080
000004.SZ,20240308,130000080,20249196,13.410000,300,48,83,20249196,2,20240308130000080
000004.SZ,20240308,130000080,20249222,14.280000,1800,48,83,20249222,2,20240308130000080
000004.SZ,20240308,130000080,20249485,13.360000,100,48,83,20249485,2,20240308130000080
000004.SZ,20240308,130000080,20249605,13.380000,100,48,83,20249605,2,20240308130000080
000004.SZ,20240308,130000090,20252822,13.670000,200,48,83,20252822,2,20240308130000090
000004.SZ,20240308,130000090,20250999,13.400000,300,48,83,20250999,2,20240308130000090
000004.SZ,20240308,130000090,20253142,13.380000,700,48,83,20253142,2,20240308130000090
000004.SZ,20240308,130000090,20251382,13.370000,100,48,83,20251382,2,20240308130000090
000004.SZ,20240308,130000090,20251456,14.420000,300,48,83,20251456,2,20240308130000090
000004.SZ,20240308,130000090,20253259,13.380000,400,48,83,20253259,2,20240308130000090
000004.SZ,20240308,130000090,20253339,13.380000,100,48,83,20253339,2,20240308130000090
000004.SZ,20240308,130000090,20253360,13.380000,800,48,83,20253360,2,20240308130000090
000004.SZ,20240308,130000090,20251681,13.380000,300,48,83,20251681,2,20240308130000090
000004.SZ,20240308,130000090,20251856,12.710000,2000,48,66,20251856,1,20240308130000090
000004.SZ,20240308,130000090,20251901,14.380000,3400,48,83,20251901,2,20240308130000090
000004.SZ,20240308,130000090,20253441,13.390000,4400,48,83,20253441,2,20240308130000090
000004.SZ,20240308,130000090,20253448,14.420000,900,48,83,20253448,2,20240308130000090
000004.SZ,20240308,130000090,20251928,13.800000,400,48,83,20251928,2,20240308130000090
000004.SZ,20240308,130000090,20251934,12.900000,1200,48,66,20251934,1,20240308130000090
000004.SZ,20240308,130000090,20251978,13.470000,1000,48,83,20251978,2,20240308130000090
000004.SZ,20240308,130000090,20252010,13.380000,200,48,83,20252010,2,20240308130000090
000004.SZ,20240308,130000090,20253602,13.380000,500,48,83,20253602,2,20240308130000090
000004.SZ,20240308,130000090,20252099,13.550000,300,48,66,20252099,1,20240308130000090
000004.SZ,20240308,130000090,20252139,13.400000,3600,48,66,20252139,1,20240308130000090
000004.SZ,20240308,130000090,20249824,13.390000,200,48,66,20249824,1,20240308130000090
000004.SZ,20240308,130000090,20252412,13.120000,700,48,66,20252412,1,20240308130000090
000004.SZ,20240308,130000090,20252436,13.360000,300,48,66,20252436,1,20240308130000090
000004.SZ,20240308,130000090,20250267,13.360000,800,48,66,20250267,1,20240308130000090
000004.SZ,20240308,130000090,20252610,13.150000,300,48,66,20252610,1,20240308130000090
000004.SZ,20240308,130000090,20252621,14.420000,200,48,83,20252621,2,20240308130000090
000004.SZ,20240308,130000090,20252642,13.380000,1000,48,66,20252642,1,20240308130000090
000004.SZ,20240308,130000090,20250396,13.260000,100,48,66,20250396,1,20240308130000090
000004.SZ,20240308,130000090,20250501,13.380000,600,48,83,20250501,2,20240308130000090
000004.SZ,20240308,130000090,20250525,13.380000,300,48,83,20250525,2,20240308130000090
000004.SZ,20240308,130000090,20250528,13.380000,3000,48,83,20250528,2,20240308130000090
000004.SZ,20240308,130000090,20252704,13.380000,600,48,83,20252704,2,20240308130000090
000004.SZ,20240308,130000090,20252716,13.400000,200,48,83,20252716,2,20240308130000090
000004.SZ,20240308,130000090,20252724,13.350000,1000,48,66,20252724,1,20240308130000090
000004.SZ,20240308,130000100,20254668,14.400000,2700,48,83,20254668,2,20240308130000100
000004.SZ,20240308,130000100,20254763,14.410000,500,48,83,20254763,2,20240308130000100
000004.SZ,20240308,130000100,20254792,13.370000,1500,48,83,20254792,2,20240308130000100
000004.SZ,20240308,130000100,20254907,13.360000,300,48,66,20254907,1,20240308130000100
000004.SZ,20240308,130000100,20255226,13.600000,300,48,83,20255226,2,20240308130000100
000004.SZ,20240308,130000100,20255356,13.400000,300,48,66,20255356,1,20240308130000100
000004.SZ,20240308,130000100,20255541,13.380000,300,48,83,20255541,2,20240308130000100
000004.SZ,20240308,130000100,20253981,13.390000,400,48,66,20253981,1,20240308130000100
000004.SZ,20240308,130000100,20254126,13.520000,500,48,83,20254126,2,20240308130000100
000004.SZ,20240308,130000100,20254129,12.900000,200,48,66,20254129,1,20240308130000100
000004.SZ,20240308,130000100,20254482,13.380000,200,48,83,20254482,2,20240308130000100
000004.SZ,20240308,130000100,20257091,13.380000,500,48,66,20257091,1,20240308130000100
000004.SZ,20240308,130000100,20256455,13.980000,3000,48,83,20256455,2,20240308130000100
000004.SZ,20240308,130000100,20256482,13.980000,300,48,83,20256482,2,20240308130000100
000004.SZ,20240308,130000100,20257197,13.390000,100,48,66,20257197,1,20240308130000100
000004.SZ,20240308,130000100,20256675,13.600000,200,48,83,20256675,2,20240308130000100
000004.SZ,20240308,130000100,20257280,13.300000,100,48,66,20257280,1,20240308130000100
000004.SZ,20240308,130000100,20257320,13.390000,500,48,66,20257320,1,20240308130000100
000004.SZ,20240308,130000100,20257370,13.390000,400,48,66,20257370,1,20240308130000100
000004.SZ,20240308,130000100,20257405,14.420000,200,48,83,20257405,2,20240308130000100
000004.SZ,20240308,130000100,20257500,13.390000,100,48,83,20257500,2,20240308130000100
000004.SZ,20240308,130000100,20257915,13.380000,15200,48,83,20257915,2,20240308130000100
000004.SZ,20240308,130000100,20257976,13.380000,200,48,83,20257976,2,20240308130000100
000004.SZ,20240308,130000100,20258241,13.380000,400,48,83,20258241,2,20240308130000100
000004.SZ,20240308,130000110,20259061,13.300000,21600,48,66,20259061,1,20240308130000110
000004.SZ,20240308,130000110,20259211,14.410000,600,48,83,20259211,2,20240308130000110
000004.SZ,20240308,130000110,20263074,13.380000,900,48,66,20263074,1,20240308130000110
000004.SZ,20240308,130000110,20263140,13.350000,600,48,66,20263140,1,20240308130000110
000004.SZ,20240308,130000110,20259977,13.420000,1900,48,66,20259977,1,20240308130000110
000004.SZ,20240308,130000110,20260081,13.390000,1000,48,66,20260081,1,20240308130000110
000004.SZ,20240308,130000110,20260140,14.400000,1000,48,83,20260140,2,20240308130000110
000004.SZ,20240308,130000110,20260273,13.410000,100,48,66,20260273,1,20240308130000110
000004.SZ,20240308,130000110,20263247,12.750000,100,48,66,20263247,1,20240308130000110
000004.SZ,20240308,130000110,20260702,14.420000,300,48,83,20260702,2,20240308130000110
000004.SZ,20240308,130000110,20261437,13.380000,400,48,83,20261437,2,20240308130000110
000004.SZ,20240308,130000110,20261508,13.980000,5500,48,83,20261508,2,20240308130000110
000004.SZ,20240308,130000110,20261522,13.650000,500,48,83,20261522,2,20240308130000110
000004.SZ,20240308,130000110,20260876,13.390000,1400,48,83,20260876,2,20240308130000110
000004.SZ,20240308,130000110,20258402,13.200000,1500,48,66,20258402,1,20240308130000110
000004.SZ,20240308,130000110,20258649,13.390000,100,48,66,20258649,1,20240308130000110
000004.SZ,20240308,130000110,20258690,14.420000,3200,48,83,20258690,2,20240308130000110
000004.SZ,20240308,130000110,20258714,13.510000,600,48,83,20258714,2,20240308130000110
000004.SZ,20240308,130000110,20262013,13.380000,200,48,83,20262013,2,20240308130000110
000004.SZ,20240308,130000110,20258789,13.380000,100,48,83,20258789,2,20240308130000110
000004.SZ,20240308,130000110,20258990,13.380000,800,48,83,20258990,2,20240308130000110
000004.SZ,20240308,130000110,20262641,13.380000,600,48,83,20262641,2,20240308130000110
000004.SZ,20240308,130000120,20263539,13.370000,1100,48,83,20263539,2,20240308130000120
000004.SZ,20240308,130000120,20263695,13.380000,300,48,83,20263695,2,20240308130000120
000004.SZ,20240308,130000120,20263714,13.390000,100,48,83,20263714,2,20240308130000120
000004.SZ,20240308,130000120,20264016,13.390000,1900,48,66,20264016,1,20240308130000120
000004.SZ,20240308,130000120,20264055,13.380000,1300,48,83,20264055,2,20240308130000120
000004.SZ,20240308,130000120,20267356,13.380000,1000,48,83,20267356,2,20240308130000120
000004.SZ,20240308,130000120,20267536,13.880000,400,48,83,20267536,2,20240308130000120
000004.SZ,20240308,130000120,20265170,13.110000,100,48,66,20265170,1,20240308130000120
000004.SZ,20240308,130000120,20264628,13.370000,2000,48,83,20264628,2,20240308130000120
000004.SZ,20240308,130000120,20264631,13.360000,2000,48,83,20264631,2,20240308130000120
000004.SZ,20240308,130000120,20264646,13.360000,1900,48,83,20264646,2,20240308130000120
000004.SZ,20240308,130000120,20265360,13.210000,100,48,66,20265360,1,20240308130000120
000004.SZ,20240308,130000120,20267864,14.340000,1600,48,83,20267864,2,20240308130000120
000004.SZ,20240308,130000120,20267902,13.380000,10900,48,66,20267902,1,20240308130000120
000004.SZ,20240308,130000120,20267977,13.400000,500,48,66,20267977,1,20240308130000120
000004.SZ,20240308,130000120,20264734,13.120000,100,48,66,20264734,1,20240308130000120
000004.SZ,20240308,130000120,20264762,13.150000,600,48,66,20264762,1,20240308130000120
000004.SZ,20240308,130000120,20265423,13.660000,200,48,83,20265423,2,20240308130000120
000004.SZ,20240308,130000120,20265615,13.650000,300,48,66,20265615,1,20240308130000120
000004.SZ,20240308,130000120,20265639,14.420000,400,48,83,20265639,2,20240308130000120
000004.SZ,20240308,130000120,20265672,13.310000,100,48,66,20265672,1,20240308130000120
000004.SZ,20240308,130000120,20268132,13.480000,2600,48,83,20268132,2,20240308130000120
000004.SZ,20240308,130000120,20268416,13.660000,200,48,83,20268416,2,20240308130000120
000004.SZ,20240308,130000120,20265760,13.100000,2000,48,66,20265760,1,20240308130000120
000004.SZ,20240308,130000120,20268800,13.000000,5000,48,66,20268800,1,20240308130000120
000004.SZ,20240308,130000120,20266167,14.410000,300,48,83,20266167,2,20240308130000120
000004.SZ,20240308,130000120,20266411,14.420000,1100,48,83,20266411,2,20240308130000120
000004.SZ,20240308,130000120,20266461,12.780000,5000,48,66,20266461,1,20240308130000120
000004.SZ,20240308,130000120,20266574,13.260000,600,48,66,20266574,1,20240308130000120
000004.SZ,20240308,130000120,20266606,13.380000,200,48,83,20266606,2,20240308130000120
000004.SZ,20240308,130000120,20266640,13.390000,800,48,66,20266640,1,20240308130000120
000004.SZ,20240308,130000120,20267084,13.370000,1600,48,83,20267084,2,20240308130000120
000004.SZ,20240308,130000120,20267162,13.200000,100,48,66,20267162,1,20240308130000120
000004.SZ,20240308,130000120,20266969,13.550000,700,48,83,20266969,2,20240308130000120
000004.SZ,20240308,130000120,20267042,13.390000,200,48,66,20267042,1,20240308130000120
000004.SZ,20240308,130000130,20270413,13.390000,700,48,66,20270413,1,20240308130000130
000004.SZ,20240308,130000130,20270453,13.380000,800,48,66,20270453,1,20240308130000130
000004.SZ,20240308,130000130,20270621,13.450000,200,48,83,20270621,2,20240308130000130
000004.SZ,20240308,130000130,20270696,14.290000,3500,48,83,20270696,2,20240308130000130
000004.SZ,20240308,130000130,20270712,14.420000,300,48,83,20270712,2,20240308130000130
000004.SZ,20240308,130000130,20270729,14.210000,100,48,83,20270729,2,20240308130000130
000004.SZ,20240308,130000130,20269269,14.350000,300,48,83,20269269,2,20240308130000130
000004.SZ,20240308,130000130,20270881,14.310000,700,48,83,20270881,2,20240308130000130
000004.SZ,20240308,130000130,20269314,13.380000,10000,48,66,20269314,1,20240308130000130
000004.SZ,20240308,130000130,20270981,13.390000,100,48,66,20270981,1,20240308130000130
000004.SZ,20240308,130000130,20271011,13.390000,100,48,83,20271011,2,20240308130000130
000004.SZ,20240308,130000130,20271055,13.380000,100,48,83,20271055,2,20240308130000130
000004.SZ,20240308,130000130,20271144,13.880000,400,48,83,20271144,2,20240308130000130
000004.SZ,20240308,130000130,20271181,13.370000,1100,48,66,20271181,1,20240308130000130
000004.SZ,20240308,130000130,20269413,14.200000,300,48,83,20269413,2,20240308130000130
000004.SZ,20240308,130000130,20268993,13.380000,400,48,83,20268993,2,20240308130000130
000004.SZ,20240308,130000130,20271283,13.390000,1000,48,83,20271283,2,20240308130000130
000004.SZ,20240308,130000130,20271345,13.600000,200,48,83,20271345,2,20240308130000130
000004.SZ,20240308,130000130,20271537,13.440000,300,48,83,20271537,2,20240308130000130
000004.SZ,20240308,130000130,20271614,13.400000,1800,48,66,20271614,1,20240308130000130
000004.SZ,20240308,130000130,20271628,13.380000,400,48,83,20271628,2,20240308130000130
000004.SZ,20240308,130000130,20269704,13.660000,500,48,83,20269704,2,20240308130000130
000004.SZ,20240308,130000130,20271858,13.450000,500,48,83,20271858,2,20240308130000130
000004.SZ,20240308,130000130,20269831,13.380000,400,48,83,20269831,2,20240308130000130
000004.SZ,20240308,130000130,20270042,13.520000,10500,48,83,20270042,2,20240308130000130
000004.SZ,20240308,130000130,20272152,13.390000,1000,48,66,20272152,1,20240308130000130
000004.SZ,20240308,130000130,20272339,13.390000,500,48,83,20272339,2,20240308130000130
000004.SZ,20240308,130000140,20272863,13.500000,1000,48,83,20272863,2,20240308130000140
000004.SZ,20240308,130000140,20272959,14.200000,800,48,83,20272959,2,20240308130000140
000004.SZ,20240308,130000140,20273097,13.390000,200,48,66,20273097,1,20240308130000140
000004.SZ,20240308,130000140,20275178,13.790000,100,48,83,20275178,2,20240308130000140
000004.SZ,20240308,130000140,20273331,13.390000,300,48,66,20273331,1,20240308130000140
000004.SZ,20240308,130000140,20275750,13.480000,600,48,83,20275750,2,20240308130000140
000004.SZ,20240308,130000140,20273654,13.580000,300,48,83,20273654,2,20240308130000140
000004.SZ,20240308,130000140,20274232,14.420000,200,48,83,20274232,2,20240308130000140
000004.SZ,20240308,130000140,20274329,14.420000,300,48,83,20274329,2,20240308130000140
000004.SZ,20240308,130000140,20274729,13.800000,100,48,83,20274729,2,20240308130000140
000004.SZ,20240308,130000140,20274939,14.420000,800,48,83,20274939,2,20240308130000140
000004.SZ,20240308,130000150,20277241,13.320000,500,48,83,20277241,2,20240308130000150
000004.SZ,20240308,130000150,20277252,13.430000,100,48,83,20277252,2,20240308130000150
000004.SZ,20240308,130000150,20277253,13.390000,2000,48,83,20277253,2,20240308130000150
000004.SZ,20240308,130000150,20278850,13.100000,1000,48,66,20278850,1,20240308130000150
000004.SZ,20240308,130000150,20278918,14.420000,1300,48,83,20278918,2,20240308130000150
000004.SZ,20240308,130000150,20278956,13.520000,100,48,83,20278956,2,20240308130000150
000004.SZ,20240308,130000150,20275915,13.400000,1000,48,66,20275915,1,20240308130000150
000004.SZ,20240308,130000150,20276017,13.420000,500,48,66,20276017,1,20240308130000150
000004.SZ,20240308,130000150,20276032,13.420000,300,48,66,20276032,1,20240308130000150
000004.SZ,20240308,130000150,20276101,13.500000,2000,48,83,20276101,2,20240308130000150
000004.SZ,20240308,130000150,20276219,13.500000,500,48,83,20276219,2,20240308130000150
000004.SZ,20240308,130000150,20277429,13.310000,800,48,66,20277429,1,20240308130000150
000004.SZ,20240308,130000150,20277574,13.380000,500,48,83,20277574,2,20240308130000150
000004.SZ,20240308,130000150,20277700,13.500000,500,48,83,20277700,2,20240308130000150
000004.SZ,20240308,130000150,20276734,13.410000,2000,48,83,20276734,2,20240308130000150
000004.SZ,20240308,130000150,20276798,13.300000,4600,48,83,20276798,2,20240308130000150
000004.SZ,20240308,130000150,20276935,13.300000,400,48,66,20276935,1,20240308130000150
000004.SZ,20240308,130000150,20277034,14.420000,1800,48,83,20277034,2,20240308130000150
000004.SZ,20240308,130000150,20277172,13.220000,300,48,66,20277172,1,20240308130000150
000004.SZ,20240308,130000150,20277175,13.230000,600,48,66,20277175,1,20240308130000150
000004.SZ,20240308,130000150,20278343,13.380000,1000,48,83,20278343,2,20240308130000150
000004.SZ,20240308,130000150,20278515,12.710000,100,48,66,20278515,1,20240308130000150
000004.SZ,20240308,130000150,20278782,13.920000,1000,48,83,20278782,2,20240308130000150
000004.SZ,20240308,130000160,20279101,13.380000,600,48,83,20279101,2,20240308130000160
000004.SZ,20240308,130000160,20279139,13.380000,200,48,83,20279139,2,20240308130000160
000004.SZ,20240308,130000160,20279284,13.360000,100,48,83,20279284,2,20240308130000160
000004.SZ,20240308,130000160,20279449,13.400000,200,48,83,20279449,2,20240308130000160
000004.SZ,20240308,130000160,20279544,12.750000,600,48,66,20279544,1,20240308130000160
000004.SZ,20240308,130000160,20280831,13.390000,1000,48,66,20280831,1,20240308130000160
000004.SZ,20240308,130000160,20279862,13.200000,1000,48,66,20279862,1,20240308130000160
000004.SZ,20240308,130000160,20279913,14.420000,2000,48,83,20279913,2,20240308130000160
000004.SZ,20240308,130000160,20280040,13.380000,100,48,83,20280040,2,20240308130000160
000004.SZ,20240308,130000160,20280045,13.020000,800,48,66,20280045,1,20240308130000160
000004.SZ,20240308,130000160,20280979,13.380000,900,48,83,20280979,2,20240308130000160
000004.SZ,20240308,130000160,20280248,13.370000,1000,48,83,20280248,2,20240308130000160
000004.SZ,20240308,130000160,20280335,13.410000,10300,48,66,20280335,1,20240308130000160
000004.SZ,20240308,130000160,20280440,13.450000,1500,48,66,20280440,1,20240308130000160
000004.SZ,20240308,130000160,20281100,12.800000,2000,48,66,20281100,1,20240308130000160
000004.SZ,20240308,130000170,20282288,13.410000,2500,48,66,20282288,1,20240308130000170
000004.SZ,20240308,130000170,20282404,13.360000,300,48,83,20282404,2,20240308130000170
000004.SZ,20240308,130000170,20281399,13.350000,5000,48,66,20281399,1,20240308130000170
000004.SZ,20240308,130000170,20281564,13.350000,38000,48,83,20281564,2,20240308130000170
000004.SZ,20240308,130000170,20282710,13.380000,1000,48,83,20282710,2,20240308130000170
000004.SZ,20240308,130000170,20282825,13.450000,100,48,83,20282825,2,20240308130000170
000004.SZ,20240308,130000170,20281743,14.420000,1000,48,83,20281743,2,20240308130000170
000004.SZ,20240308,130000170,20283037,14.300000,1800,48,83,20283037,2,20240308130000170
000004.SZ,20240308,130000170,20283124,13.120000,3900,48,66,20283124,1,20240308130000170
000004.SZ,20240308,130000170,20283323,11.810000,100,48,66,20283323,1,20240308130000170
